timer,fight_result,has_round_started,is_round_over,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p1_btn_up,p1_btn_down,p1_btn_right,p1_btn_left,p1_btn_Y,p1_btn_B,p1_btn_X,p1_btn_A,p1_btn_L,p1_btn_R,p2_btn_up,p2_btn_down,p2_btn_right,p2_btn_left,p2_btn_Y,p2_btn_B,p2_btn_X,p2_btn_A,p2_btn_L,p2_btn_R
27,P1_WIN,True,True,11,175,195,120,False,True,False,3,6,148,65,143,True,True,True,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
72,P2_WIN,True,True,0,35,281,44,True,False,False,11,0,57,104,235,False,True,True,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,NOT_OVER,True,True,0,135,444,96,False,False,True,13,2,60,439,62,True,True,False,10,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False
83,P1_WIN,False,False,3,55,64,172,False,False,False,13,0,49,360,21,False,True,True,8,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
60,NOT_OVER,True,False,10,65,381,31,False,True,False,4,2,155,345,214,False,False,False,12,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
13,P1_WIN,False,True,6,113,281,232,False,False,False,3,8,29,390,26,True,True,False,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,P1_WIN,True,True,8,67,86,102,True,True,False,7,0,128,117,241,False,True,False,13,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,P2_WIN,False,True,1,56,426,44,True,False,True,14,0,30,205,201,False,True,True,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,P1_WIN,True,True,10,58,146,239,True,False,False,2,6,127,375,226,True,True,True,18,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
83,NOT_OVER,False,False,4,80,406,73,True,False,True,10,3,117,55,172,False,True,False,9,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
9,P2_WIN,True,True,7,129,122,28,False,True,True,9,4,150,6,127,False,True,True,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24,P2_WIN,True,True,5,126,407,14,False,False,True,10,4,93,232,83,False,False,False,2,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
13,P2_WIN,False,False,8,48,164,30,True,True,True,18,1,44,95,42,False,True,True,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
91,P1_WIN,False,True,3,39,346,228,False,True,True,19,3,42,230,57,False,False,False,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,P2_WIN,False,False,7,13,211,215,False,False,False,14,11,15,51,18,True,False,True,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
82,NOT_OVER,False,False,11,103,410,133,False,True,True,12,5,79,177,11,True,True,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,P1_WIN,False,True,8,137,436,216,True,False,True,13,9,111,65,81,True,True,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54,P1_WIN,False,False,4,111,79,117,False,False,True,13,10,72,53,70,True,False,True,16,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,P2_WIN,True,True,11,138,205,46,True,True,True,14,10,30,54,152,False,False,False,17,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
94,P1_WIN,True,False,6,17,11,1,False,True,True,6,3,11,339,56,False,False,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
93,P2_WIN,False,True,5,95,314,55,True,False,True,16,0,10,100,8,True,True,False,18,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
82,P2_WIN,False,False,0,64,8,140,False,True,False,17,11,58,9,88,False,False,False,12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
38,P2_WIN,True,True,5,159,242,109,False,False,False,19,1,34,36,77,True,True,False,16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
69,P2_WIN,False,True,7,104,387,11,False,True,True,4,11,58,116,163,True,False,True,17,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
35,P1_WIN,True,True,5,121,412,199,False,False,True,18,6,150,99,233,False,False,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,P2_WIN,True,True,5,22,152,222,False,True,True,9,8,112,76,31,True,True,True,8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
12,P1_WIN,False,True,7,91,262,14,True,False,True,3,7,73,142,246,False,False,False,4,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13,NOT_OVER,True,False,3,48,81,47,True,False,True,5,0,67,13,29,False,False,False,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
59,P1_WIN,True,False,4,20,33,72,False,False,False,14,4,83,133,177,False,True,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,P2_WIN,False,True,10,164,411,49,True,False,True,1,2,36,387,36,True,False,True,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,P1_WIN,True,False,8,94,271,246,False,True,False,13,8,61,285,247,True,False,True,13,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False
89,NOT_OVER,False,False,2,65,216,53,False,False,False,10,11,150,54,4,False,True,True,14,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
36,P1_WIN,True,True,0,165,141,89,False,False,True,11,7,82,354,131,True,False,False,13,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
87,P1_WIN,True,False,10,31,356,206,False,True,False,9,6,151,99,243,False,True,True,10,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
64,NOT_OVER,True,False,4,70,362,168,False,True,True,3,4,134,34,163,True,True,False,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
44,P2_WIN,False,False,10,172,22,239,False,True,False,12,3,83,361,63,True,True,False,19,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17,P2_WIN,False,False,4,92,108,49,False,False,True,13,11,10,354,208,True,True,True,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27,NOT_OVER,False,False,6,174,181,30,True,True,False,6,2,27,265,26,True,False,False,19,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
91,P2_WIN,True,True,6,52,431,70,False,True,False,16,10,18,321,161,False,True,False,8,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
52,NOT_OVER,False,True,9,154,120,50,False,False,True,15,10,135,11,98,True,False,True,7,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
55,P1_WIN,False,False,3,62,81,141,False,True,True,14,2,93,58,227,True,False,False,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
39,NOT_OVER,False,True,6,114,336,121,True,True,True,17,0,155,271,233,False,False,False,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
22,P2_WIN,True,True,4,156,100,85,False,False,True,10,10,82,239,249,True,False,True,18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
75,NOT_OVER,True,False,3,89,109,132,False,True,False,13,6,73,250,193,False,True,True,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,P1_WIN,True,True,1,110,350,15,False,True,True,13,6,67,29,59,True,True,False,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,P1_WIN,True,False,11,24,40,168,True,False,True,13,8,82,329,178,True,False,True,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
77,NOT_OVER,False,True,11,156,71,201,True,True,False,0,2,161,171,246,False,True,False,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
31,NOT_OVER,True,False,1,143,370,30,False,True,True,10,11,3,189,47,False,False,False,6,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
55,NOT_OVER,False,False,0,156,372,105,False,True,False,10,9,75,139,49,False,True,False,8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
99,P2_WIN,False,False,0,35,167,178,True,False,False,4,10,120,286,247,False,True,True,16,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8,P1_WIN,True,False,11,137,217,238,False,True,True,9,4,91,207,203,False,True,True,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
61,NOT_OVER,True,True,10,123,110,240,False,False,False,8,7,130,117,154,True,False,True,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,P1_WIN,False,True,11,11,72,247,False,False,True,17,3,2,399,13,False,False,True,5,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
67,P2_WIN,False,True,8,57,104,179,False,True,True,13,8,24,376,34,True,True,False,9,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
22,P1_WIN,False,False,0,131,13,6,True,False,False,7,1,146,0,30,False,True,False,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
73,P1_WIN,False,True,6,108,60,232,False,True,True,5,3,171,271,148,True,True,False,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
3,NOT_OVER,True,True,8,147,342,167,True,True,False,4,8,38,420,124,True,True,False,11,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,P2_WIN,True,False,0,168,309,40,True,True,True,5,1,62,0,24,True,False,True,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
33,P1_WIN,True,True,7,100,281,131,False,True,True,10,3,24,403,0,False,False,True,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
81,P2_WIN,False,False,11,147,230,26,False,True,True,19,3,74,91,61,False,False,False,11,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
83,NOT_OVER,False,False,4,92,315,101,True,True,False,4,3,166,139,93,True,False,False,4,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37,P1_WIN,False,True,2,154,237,52,False,True,True,13,6,3,144,229,True,False,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
